inventory_id,product_id,bin_id,quantity,date_added
1776,890,A05-S4-B04,4,2024-10-26 05:50:27.681798
1777,891,A06-S3-B01,3,2024-11-07 05:50:27.681798
1778,891,A06-S1-B03,5,2024-11-14 05:50:27.681798
1779,892,A09-S4-B02,2,2024-10-26 05:50:27.681798
1780,893,A07-S4-B05,4,2024-11-06 05:50:27.681798
1781,893,A07-S1-B01,4,2024-10-27 05:50:27.681798
1782,893,A07-S3-B06,1,2024-11-01 05:50:27.681798
1783,894,A01-S3-B05,1,2024-11-15 05:50:27.681798
1784,894,A03-S3-B06,3,2024-10-29 05:50:27.681798
1785,895,A06-S2-B01,3,2024-10-25 05:50:27.681798
1786,895,A06-S2-B05,5,2024-11-09 05:50:27.681798
1787,896,A04-S3-B06,1,2024-10-29 05:50:27.681798
1788,896,A03-S1-B01,3,2024-10-30 05:50:27.681798
1789,897,A04-S1-B05,5,2024-11-10 05:50:27.681798
1790,897,A04-S2-B06,3,2024-11-10 05:50:27.681798
1791,898,A10-S4-B03,2,2024-10-20 05:50:27.681798
1792,899,A04-S1-B03,3,2024-11-12 05:50:27.681798
1793,899,A04-S2-B06,4,2024-10-22 05:50:27.681798
1794,900,A03-S2-B04,4,2024-11-09 05:50:27.681798
1795,900,A04-S3-B01,3,2024-11-18 05:50:27.681798
1796,900,A04-S1-B05,5,2024-10-27 05:50:27.681798
1797,901,A05-S1-B06,3,2024-11-09 05:50:27.681798
1798,901,A01-S2-B06,3,2024-11-06 05:50:27.681798
1799,902,A01-S4-B03,1,2024-10-29 05:50:27.681798
1800,902,A04-S3-B02,1,2024-11-02 05:50:27.681798
1801,903,A03-S1-B03,5,2024-10-25 05:50:27.681798
1802,903,A03-S3-B05,5,2024-11-02 05:50:27.681798
1803,904,A08-S3-B04,2,2024-10-20 05:50:27.681798
1804,904,A08-S1-B04,5,2024-10-23 05:50:27.681798
1805,905,A03-S3-B05,1,2024-11-03 05:50:27.681798
1806,906,A09-S3-B03,5,2024-10-29 05:50:27.681798
1807,907,A07-S4-B04,3,2024-11-18 05:50:27.681798
1808,908,A04-S4-B02,5,2024-10-27 05:50:27.681798
1809,908,A05-S1-B06,4,2024-11-07 05:50:27.681798
1810,908,A04-S2-B06,1,2024-11-14 05:50:27.681798
1811,909,A02-S3-B02,2,2024-11-18 05:50:27.681798
1812,909,A02-S2-B02,2,2024-10-28 05:50:27.681798
1813,910,A05-S4-B06,5,2024-11-02 05:50:27.681798
1814,911,A08-S3-B03,4,2024-11-17 05:50:27.681798
1815,912,A02-S2-B04,3,2024-11-02 05:50:27.681798
1816,912,A02-S1-B01,1,2024-11-08 05:50:27.681798
1817,913,A08-S3-B04,3,2024-11-08 05:50:27.681798
1818,913,A08-S3-B06,3,2024-11-13 05:50:27.681798
1819,914,A04-S4-B04,5,2024-11-01 05:50:27.681798
1820,914,A04-S3-B04,3,2024-10-20 05:50:27.681798
1821,914,A01-S3-B03,3,2024-10-26 05:50:27.681798
1822,915,A08-S3-B04,5,2024-10-28 05:50:27.681798
1823,915,A08-S4-B06,1,2024-10-23 05:50:27.681798
1824,915,A08-S3-B01,1,2024-10-24 05:50:27.681798
1825,916,A02-S4-B03,4,2024-10-31 05:50:27.681798
1826,917,A03-S1-B02,2,2024-10-21 05:50:27.681798
1827,917,A05-S2-B03,3,2024-11-18 05:50:27.681798
1828,917,A01-S4-B02,1,2024-11-12 05:50:27.681798
1829,918,A09-S1-B04,1,2024-10-28 05:50:27.681798
1830,918,A09-S3-B03,4,2024-10-24 05:50:27.681798
1831,918,A10-S3-B04,5,2024-11-06 05:50:27.681798
1832,919,A06-S4-B02,3,2024-11-01 05:50:27.681798
1833,920,A03-S4-B04,3,2024-11-05 05:50:27.681798
1834,921,A10-S3-B05,1,2024-11-12 05:50:27.681798
1835,922,A04-S3-B06,3,2024-11-07 05:50:27.681798
1836,922,A05-S2-B02,1,2024-11-11 05:50:27.681798
1837,923,A10-S2-B02,5,2024-10-24 05:50:27.681798
1838,924,A07-S2-B01,2,2024-11-07 05:50:27.681798
1839,924,A07-S4-B06,4,2024-11-19 05:50:27.681798
1840,925,A05-S2-B02,4,2024-11-08 05:50:27.681798
1841,925,A05-S2-B05,3,2024-11-18 05:50:27.681798
1842,925,A05-S1-B04,1,2024-11-19 05:50:27.681798
1843,926,A02-S3-B03,1,2024-10-27 05:50:27.681798
1844,926,A01-S3-B02,1,2024-11-10 05:50:27.681798
1845,927,A04-S2-B06,2,2024-11-01 05:50:27.681798
1846,927,A04-S4-B04,3,2024-11-07 05:50:27.681798
1847,927,A01-S2-B02,1,2024-11-09 05:50:27.681798
1848,928,A08-S1-B06,5,2024-11-11 05:50:27.681798
1849,928,A08-S4-B04,1,2024-11-19 05:50:27.681798
1850,929,A08-S1-B05,3,2024-11-11 05:50:27.681798
1851,930,A03-S3-B05,4,2024-11-08 05:50:27.681798
1852,931,A01-S1-B01,4,2024-11-08 05:50:27.681798
1853,931,A05-S2-B01,1,2024-10-31 05:50:27.681798
1854,932,A07-S1-B05,2,2024-10-26 05:50:27.681798
1855,932,A06-S3-B05,2,2024-11-06 05:50:27.681798
1856,933,A08-S4-B04,5,2024-10-31 05:50:27.681798
1857,933,A08-S3-B03,3,2024-10-25 05:50:27.681798
1858,934,A08-S3-B03,3,2024-10-22 05:50:27.681798
1859,935,A04-S3-B06,1,2024-10-27 05:50:27.681798
1860,936,A02-S4-B06,3,2024-10-24 05:50:27.681798
1861,937,A05-S1-B03,4,2024-10-22 05:50:27.681798
1862,937,A05-S3-B02,2,2024-10-28 05:50:27.681798
1863,938,A09-S3-B05,2,2024-11-10 05:50:27.681798
1864,938,A10-S1-B01,1,2024-11-14 05:50:27.681798
1865,939,A02-S1-B03,1,2024-10-20 05:50:27.681798
1866,939,A05-S3-B03,3,2024-10-31 05:50:27.681798
1867,940,A08-S3-B02,2,2024-11-16 05:50:27.697425
1868,940,A08-S1-B02,2,2024-10-28 05:50:27.697425
1869,941,A05-S1-B05,3,2024-11-05 05:50:27.697425
1870,941,A05-S2-B05,3,2024-10-27 05:50:27.697425
1871,942,A08-S1-B04,1,2024-11-18 05:50:27.697425
1872,943,A06-S1-B01,5,2024-10-22 05:50:27.697425
1873,943,A06-S2-B05,2,2024-11-09 05:50:27.697425
1874,943,A07-S2-B05,3,2024-11-19 05:50:27.697425
1875,944,A06-S2-B05,3,2024-11-13 05:50:27.697425
1876,944,A07-S3-B01,4,2024-10-30 05:50:27.697425
1877,944,A07-S1-B05,4,2024-11-17 05:50:27.697425
1878,945,A05-S3-B01,2,2024-10-22 05:50:27.697425
1879,946,A02-S2-B03,5,2024-11-04 05:50:27.697425
1880,947,A03-S2-B02,1,2024-10-25 05:50:27.697425
1881,947,A03-S4-B01,4,2024-11-18 05:50:27.697425
1882,948,A10-S2-B02,3,2024-10-23 05:50:27.697425
1883,949,A09-S1-B03,3,2024-11-06 05:50:27.697425
1884,949,A10-S2-B01,2,2024-10-22 05:50:27.697425
1885,949,A10-S1-B05,3,2024-11-05 05:50:27.697425
1886,950,A08-S3-B01,4,2024-11-06 05:50:27.697425
1887,951,A08-S4-B05,3,2024-11-19 05:50:27.697425
1888,952,A07-S2-B03,2,2024-11-15 05:50:27.697425
1889,952,A07-S1-B02,5,2024-10-28 05:50:27.697425
1890,953,A01-S1-B01,4,2024-10-20 05:50:27.697425
1891,954,A10-S3-B06,4,2024-11-08 05:50:27.697425
1892,954,A09-S3-B01,1,2024-11-14 05:50:27.697425
1893,955,A03-S3-B02,4,2024-11-17 05:50:27.697425
1894,956,A02-S4-B04,5,2024-10-27 05:50:27.697425
1895,956,A03-S4-B01,5,2024-11-08 05:50:27.697425
1896,957,A08-S1-B05,1,2024-11-16 05:50:27.697425
1897,957,A08-S1-B02,4,2024-10-22 05:50:27.697425
1898,958,A01-S1-B06,5,2024-11-18 05:50:27.697425
1899,958,A05-S4-B06,3,2024-11-13 05:50:27.697425
1900,959,A02-S3-B05,3,2024-11-04 05:50:27.697425
1901,959,A05-S1-B03,1,2024-10-28 05:50:27.697425
1902,959,A05-S3-B02,2,2024-11-19 05:50:27.697425
1903,960,A06-S2-B02,1,2024-10-27 05:50:27.697425
1904,960,A06-S1-B02,4,2024-11-11 05:50:27.697425
1905,960,A06-S1-B03,5,2024-11-12 05:50:27.697425
1906,961,A01-S2-B05,5,2024-10-22 05:50:27.697425
1907,962,A08-S3-B02,5,2024-10-21 05:50:27.697425
1908,963,A05-S2-B02,1,2024-11-03 05:50:27.697425
1909,963,A05-S1-B02,5,2024-11-09 05:50:27.697425
1910,964,A04-S1-B06,2,2024-11-16 05:50:27.697425
1911,964,A05-S2-B05,5,2024-11-17 05:50:27.697425
1912,965,A05-S1-B04,1,2024-10-20 05:50:27.697425
1913,966,A05-S1-B03,3,2024-11-07 05:50:27.697425
1914,966,A05-S4-B04,5,2024-11-07 05:50:27.697425
1915,967,A06-S1-B05,3,2024-10-25 05:50:27.697425
1916,968,A02-S4-B06,3,2024-10-23 05:50:27.697425
1917,969,A08-S2-B05,3,2024-11-14 05:50:27.697425
1918,970,A01-S1-B01,5,2024-11-13 05:50:27.697425
1919,970,A03-S2-B02,4,2024-11-17 05:50:27.697425
1920,970,A04-S2-B06,2,2024-10-30 05:50:27.697425
1921,971,A06-S3-B04,3,2024-11-12 05:50:27.697425
1922,971,A07-S1-B03,5,2024-10-25 05:50:27.697425
1923,971,A06-S1-B06,1,2024-11-13 05:50:27.697425
1924,972,A09-S2-B04,5,2024-11-08 05:50:27.697425
1925,972,A10-S3-B06,3,2024-11-17 05:50:27.697425
1926,973,A06-S1-B01,3,2024-11-15 05:50:27.697425
1927,973,A07-S2-B06,1,2024-10-21 05:50:27.697425
1928,974,A05-S3-B03,1,2024-10-26 05:50:27.697425
1929,974,A01-S3-B04,4,2024-10-23 05:50:27.697425
1930,975,A04-S4-B04,3,2024-10-20 05:50:27.697425
1931,975,A02-S3-B03,5,2024-11-02 05:50:27.697425
1932,975,A01-S4-B04,4,2024-11-09 05:50:27.697425
1933,976,A01-S3-B03,4,2024-11-03 05:50:27.697425
1934,976,A04-S3-B02,3,2024-11-07 05:50:27.697425
1935,977,A08-S1-B03,3,2024-11-08 05:50:27.697425
1936,977,A08-S2-B03,5,2024-11-06 05:50:27.697425
1937,977,A08-S3-B06,4,2024-11-01 05:50:27.697425
1938,978,A04-S1-B06,1,2024-11-13 05:50:27.697425
1939,979,A02-S3-B06,2,2024-10-21 05:50:27.697425
1940,979,A04-S2-B01,1,2024-11-11 05:50:27.697425
1941,979,A04-S4-B02,2,2024-10-25 05:50:27.697425
1942,980,A08-S2-B05,5,2024-11-07 05:50:27.697425
1943,980,A08-S2-B02,1,2024-11-04 05:50:27.697425
1944,980,A08-S1-B02,2,2024-11-14 05:50:27.697425
1945,981,A02-S4-B04,1,2024-11-04 05:50:27.697425
1946,981,A05-S2-B06,4,2024-10-26 05:50:27.697425
1947,981,A04-S2-B01,3,2024-10-20 05:50:27.697425
1948,982,A06-S2-B06,5,2024-10-27 05:50:27.697425
1949,983,A05-S4-B05,5,2024-11-09 05:50:27.697425
1950,984,A01-S1-B04,2,2024-10-20 05:50:27.697425
1951,985,A06-S2-B01,1,2024-11-06 05:50:27.697425
1952,986,A04-S2-B02,5,2024-11-02 05:50:27.697425
1953,986,A05-S3-B05,1,2024-11-18 05:50:27.697425
1954,986,A05-S1-B01,1,2024-10-22 05:50:27.697425
1955,987,A06-S1-B01,4,2024-10-29 05:50:27.697425
1956,987,A07-S4-B05,1,2024-11-09 05:50:27.697425
1957,987,A06-S2-B01,1,2024-10-24 05:50:27.697425
1958,988,A02-S4-B04,5,2024-10-27 05:50:27.697425
1959,989,A03-S2-B03,5,2024-10-25 05:50:27.697425
1960,989,A03-S2-B06,1,2024-11-18 05:50:27.697425
1961,990,A06-S1-B02,3,2024-11-14 05:50:27.697425
1962,990,A07-S3-B06,4,2024-10-21 05:50:27.697425
1963,991,A07-S1-B06,1,2024-10-26 05:50:27.697425
1964,991,A07-S1-B02,4,2024-11-17 05:50:27.697425
1965,992,A06-S3-B02,1,2024-11-19 05:50:27.713049
1966,992,A06-S4-B02,2,2024-10-21 05:50:27.713049
1967,992,A07-S4-B05,5,2024-10-28 05:50:27.713049
1968,993,A02-S2-B02,3,2024-10-21 05:50:27.713049
1969,994,A08-S2-B05,2,2024-11-15 05:50:27.713049
1970,995,A02-S2-B03,3,2024-11-02 05:50:27.713049
1971,996,A05-S3-B02,5,2024-11-05 05:50:27.713049
1972,997,A09-S1-B05,3,2024-11-08 05:50:27.713049
1973,997,A10-S1-B03,4,2024-11-19 05:50:27.713049
1974,998,A02-S3-B05,5,2024-11-03 05:50:27.713049
1975,999,A08-S4-B03,2,2024-10-24 05:50:27.713049
1976,999,A08-S4-B01,3,2024-10-26 05:50:27.713049
1977,999,A08-S4-B06,5,2024-10-20 05:50:27.713049
1978,1000,A01-S1-B03,5,2024-10-29 05:50:27.713049
